Ensemble_id	GO_Term	type	desc
ENSCAFG00040003899.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040003899.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845023605.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845023605.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845023605.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845023605.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845023605.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845022191.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845022191.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845008668.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845008668.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845008668.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845008668.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845008668.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040014703.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040014703.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040014703.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040014703.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040014703.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845012959.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845012959.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845008236.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845008236.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845008236.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845008236.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845008236.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845026961.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845026961.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845026961.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845026961.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845026961.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845026267.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845026267.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845010376.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845010376.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845016348.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845016348.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040001761.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00040001761.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040001761.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040001761.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00040001761.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845020321.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845020321.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845020321.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845020321.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845020321.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845022877.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845022877.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040024207.1	GO:0006396	biological_process	RNA processing
ENSCAFG00040024207.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845017318.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845017318.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845017318.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845017318.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845017318.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845009154.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845009154.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845009154.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845009154.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845009154.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845022786.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845022786.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845004212.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845004212.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00000026143.2	GO:0006396	biological_process	RNA processing
ENSCAFG00000026143.2	GO:0005730	cellular_component	nucleolus
ENSCAFG00845005492.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845005492.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845005492.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845005492.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845005492.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00000054381.1	GO:0003735	molecular_function	structural constituent of ribosome
ENSCAFG00000054381.1	GO:0005840	cellular_component	ribosome
ENSCAFG00845024344.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845024344.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845024344.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845024344.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845024344.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845017909.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845017909.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845017909.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845030971.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845030971.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845030971.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845020625.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845020625.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845020625.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845020625.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845020625.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845019568.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845019568.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845019568.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845019568.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845019568.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00040004317.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00040004317.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00040004317.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00040004317.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00040004317.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845007430.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845007430.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845007430.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845007430.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845007430.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845030021.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845030021.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00040004210.1	GO:0030627	molecular_function	pre-mRNA 5'-splice site binding
ENSCAFG00040004210.1	GO:0000395	biological_process	mRNA 5'-splice site recognition
ENSCAFG00040004210.1	GO:0005685	cellular_component	U1 snRNP
ENSCAFG00845030238.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845030238.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845030238.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845030238.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845030238.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845009085.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845009085.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845009085.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845009085.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845009085.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845007173.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845007173.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845007173.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845007173.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845007173.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845014790.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845014790.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845014790.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845014790.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845014790.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845029712.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845029712.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845029712.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845029712.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845029712.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00030019894.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00030019894.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00030019894.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00030019894.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00030019894.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845013322.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845013322.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845013322.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845013322.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845013322.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845026752.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845026752.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845026752.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845026752.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845026752.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845028404.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845028404.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845028404.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845028404.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845028404.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00000025898.2	GO:0006396	biological_process	RNA processing
ENSCAFG00000025898.2	GO:0005730	cellular_component	nucleolus
ENSCAFG00845023004.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845023004.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845003710.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845003710.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845011057.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845011057.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845011057.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845011057.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845011057.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845023359.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845023359.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845023359.1	GO:0015030	cellular_component	Cajal body
ENSCAFG00845018819.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845018819.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845018819.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845018819.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845018819.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845015816.1	GO:0045131	molecular_function	pre-mRNA branch point binding
ENSCAFG00845015816.1	GO:0000348	biological_process	mRNA branch site recognition
ENSCAFG00845015816.1	GO:0005686	cellular_component	U2 snRNP
ENSCAFG00845013746.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845013746.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845013746.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845013746.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845013746.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845020153.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845020153.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845020153.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845020153.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845020153.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845019853.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845019853.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845019853.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845019853.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845019853.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845022525.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845022525.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845013948.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845013948.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845013948.1	GO:0005682	cellular_component	U5 snRNP
ENSCAFG00845013948.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845003197.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845003197.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845003197.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845003197.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845003197.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845002873.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845002873.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845002873.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845002873.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845002873.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845004564.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845004564.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845004564.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845004564.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845004564.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845009672.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845009672.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845009672.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845009672.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845009672.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845009325.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845009325.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845009325.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845009325.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845009325.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845015360.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845015360.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845025015.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845025015.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845022056.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845022056.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845022056.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845022056.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845022056.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845012024.1	GO:0006396	biological_process	RNA processing
ENSCAFG00845012024.1	GO:0005730	cellular_component	nucleolus
ENSCAFG00845013362.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845013362.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845013362.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845013362.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845013362.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845018611.1	GO:0017070	molecular_function	U6 snRNA binding
ENSCAFG00845018611.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845018611.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845018611.1	GO:0005687	cellular_component	U4 snRNP
ENSCAFG00845018611.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
ENSCAFG00845030424.1	GO:0030621	molecular_function	U4 snRNA binding
ENSCAFG00845030424.1	GO:0000244	biological_process	spliceosomal tri-snRNP complex assembly
ENSCAFG00845030424.1	GO:0000353	biological_process	formation of quadruple SL/U4/U5/U6 snRNP
ENSCAFG00845030424.1	GO:0005688	cellular_component	U6 snRNP
ENSCAFG00845030424.1	GO:0046540	cellular_component	U4/U6 x U5 tri-snRNP complex
